,Adresse,Antall etasjer,Areal til energisentral,Bebygd areal,Bruksareal,Byggeår,Bygningsstandard,Bygningstype,Energibrønn,Energikarakter,Energiområde,Fjernes,Fjernvarme,Fjernvarme i nye bygg,Høyde,Kulturminne,Latitude,Longitude,Mye fjernvarme og sol,Ny bygningsstandard,Oppvarmingskarakter,Plan,Polygon,Referansesituasjon,Scenario,Solcelleareal,Solceller,air_water_heatpump_compressor,air_water_heatpump_extracted_from_air,air_water_heatpump_peak,air_water_heatpump_size,cooling,cooling_compressor,cooling_compressor_max,cooling_compressor_sum,cooling_covered,cooling_covered_max,cooling_covered_sum,cooling_max,cooling_peak,cooling_pump_size,cooling_sum,dhw_max,dhw_sum,district_heating_covered,district_heating_covered_max,district_heating_covered_sum,district_heating_not_covered,district_heating_not_covered_max,district_heating_not_covered_sum,electric_balance_max,electric_balance_sum,electric_vehicle_demand,elspecific_max,elspecific_sum,geoenergy_borehole_meters,geoenergy_compressor,geoenergy_extracted_from_wells,geoenergy_heatpump_size,geoenergy_peak,heating_balance_max,heating_balance_sum,solar_production,solar_production_max,solar_production_sum,spaceheating_max,spaceheating_sum,total_balance,total_balance_max,total_balance_sum
27,,5.0,,540.0,2430.0,2030.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4064714580299,10.4008377054004,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.400774906807763 63.40665342481732,10.400625517834554 63.40631379548854,10.400900502153247 63.40628949074592,10.401049894244984 63.406629119780725,10.400774906807763 63.40665342481732",['Kjølemaskin'],BG4,,,,,,,,0.0,,,,55.52131034482759,16978.94627586207,55.52131034482759,0.0,0.0,16978.94627586207,9.842877081,48399.676571979006,,53.529984243,190450.721738169,,0.0,0.0,19.69,97331.88,,19.687758669,97331.30528449501,,,,,,0.0,0.0,,,,45.022713407999994,142051.04516619002,[10.12  7.88  7.08 ... 18.82 16.47 12.51],19.69,97331.88
28,,5.0,,462.0,2079.0,2030.0,Veldig energieffektiv,Hus,,,A,,,"['Solceller', 'Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4060858634263,10.4006676114813,"['Solceller', 'Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.400594624053953 63.40624334977941,10.40086951410505 63.406218833215746,10.400740597370426 63.405928376729584,10.40046570998334 63.405952893039704,10.400594624053953 63.40624334977941","['Solceller', 'Kjølemaskin']",BG4,416.06048283779774,,,,,,,0.0,,,,47.50156551724138,14526.431813793104,47.50156551724138,0.0,0.0,14526.431813793104,8.4211281693,41408.6121782487,,45.7978754079,162941.1730426557,,0.0,0.0,16.84,33842.65,,16.8439713057,83272.33896562351,,,,,,0.0,0.0,,41.24231034,49427.98536113038,38.5194325824,121532.56086440699,[ 8.66  6.74  6.06 ... 16.1  14.09 10.7 ],16.84,33842.65
29,,4.0,,406.0,1461.6,2030.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Solceller', 'Kjølemaskin']",13.0,,63.4065421145834,10.4013072574455,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.400995200398276 63.40650589591306,10.401049894244984 63.406629119780725,10.401619315636244 63.40657833305678,10.401564619448374 63.40645510941195,10.400995200398276 63.40650589591306",['Kjølemaskin'],BG4,365.62890916048894,,,,,,,0.0,,,,33.39504,10212.52176,33.39504,0.0,0.0,10212.52176,5.920308288719999,29111.50916773848,,32.19729422616,114552.58226029127,,0.0,0.0,11.84,15107.650000000001,,11.84182225128,58542.97769704439,,,,,,0.0,0.0,,36.24324242,43436.71440826609,27.080328360959996,85441.07309255279,[ 6.09  4.74  4.26 ... 11.32  9.9   7.52],11.84,15107.650000000001
30,,3.0,,462.0,1247.4,2030.0,Veldig energieffektiv,Hus,,,A,,,"['Solceller', 'Kjølemaskin', 'Passivhus', 'Kjølemaskin']",10.0,,63.4060073583844,10.4015478106387,"['Solceller', 'Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.401749716766155 63.40614032692315,10.40147482823781 63.40616484517633,10.401345905637006 63.40587438924849,10.40162079150139 63.40584987124887,10.401749716766155 63.40614032692315","['Solceller', 'Kjølemaskin']",BG4,416.06048283779774,,,,,,,0.0,,,,28.50093931034483,8715.859088275864,28.50093931034483,0.0,0.0,8715.859088275864,5.052676901580001,24845.16730694922,,27.47872524474,97764.70382559343,,0.0,0.0,10.11,537.4799999999987,,10.10638278342,49963.40337937411,,,,,,0.0,0.0,,41.24231034,49427.98536113038,23.11165954944,72919.5365186442,[5.19 4.04 3.64 ... 9.66 8.45 6.42],10.11,537.4799999999987
31,,3.0,,527.0,1422.9,2030.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",10.0,,63.4063903868256,10.4016979508598,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.40150608259956 63.406235258714354,10.401572656163216 63.40638524235252,10.401564619448374 63.40645510941195,10.401619315636244 63.40657833305678,10.401851485223453 63.406552230936136,10.401847546713007 63.406360723906964,10.401780971773725 63.40621074039972,10.40150608259956 63.406235258714354",['Kjølemaskin'],BG4,,,,,,,,0.0,,,,32.51081172413793,9942.116319310346,32.51081172413793,0.0,0.0,9942.116319310346,5.763551357430001,28340.699503814372,,31.34477966229,111519.47817335007,,0.0,0.0,11.53,56993.5,,11.52827646507,56992.88653880985,,,,,,0.0,0.0,,,,26.36329996224,83178.7786695357,[ 5.93  4.61  4.15 ... 11.02  9.64  7.32],11.53,56993.5
32,,5.0,27.72,616.0,2772.0,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Solceller', 'Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4078961500282,10.4014897488392,"['Solceller', 'Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.401266342182854 63.407714771379325,10.401541245714085 63.40769025349541,10.401713156903071 63.408077527671594,10.401438249819362 63.408102045893614,10.401266342182854 63.407714771379325","['Solceller', 'Kjølemaskin']",BG5,737.0192704289803,,,,,,,0.0,,,,,,,0.0,0.0,,9.189885474,55262.395724382004,,66.0709446012,157039.52541437157,,0.0,0.0,60.06,257905.14,,66.625757352,338000.62130936637,,,,,,0.0,0.0,,70.042272608,80095.56921386944,57.2360680584,101777.1296899896,[26.54 26.19 26.11 ... 32.98 30.45 28.69],60.06,257905.14
33,,5.0,24.705,549.0,2470.5,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4082045285335,10.4018752672562,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.401464473348002 63.40815017786996,10.401739380868971 63.408125659596585,10.401783379175633 63.408121559514754,10.401865609494468 63.40812740369012,10.40229149299748 63.408177785459586,10.402219966259882 63.40829926511434,10.40179408107553 63.4082488831367,10.401519172424202 63.40827340151767,10.401464473348002 63.40815017786996",['Kjølemaskin'],BG5,,,,,,,,0.0,,,,,,,0.0,0.0,,8.19033624225,49251.71307254175,,58.88465679555,139958.92768261363,,0.0,0.0,59.38,301238.05,,59.379124653,301237.5667188995,,,,,,0.0,0.0,,,,51.0107165001,90707.2146100719,[23.65 23.34 23.27 ... 29.39 27.14 25.57],59.38,301238.05
34,,5.0,57.105,1269.0,5710.5,2035.0,Veldig energieffektiv,Andre,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",16.0,,63.4082348454746,10.4030359038541,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.403299612192303 63.40837850439517,10.40333214341033 63.40831955015196,10.403519393596032 63.40795242804698,10.403246149113931 63.407924426489835,10.40307376560828 63.40826239506668,10.402895303903414 63.408299522803055,10.40244733567546 63.40819829741803,10.402321156708064 63.408310486613836,10.40293760947428 63.40844978327861,10.403299612192303 63.40837850439517",['Kjølemaskin'],BG5,1518.307555477883,,,,,,,0.0,,,,,,,0.0,0.0,,18.93176082225,113844.12365948176,,136.11043619955,323511.6197253856,,0.0,0.0,123.74,531302.06,,137.253386493,696303.2279895876,,,,,,0.0,0.0,,144.29162977200002,165002.07359155896,117.9100168281,209667.4960659039,[54.67 53.96 53.8  ... 67.94 62.73 59.11],123.74,531302.06
35,,2.0,,435.0,783.0,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",7.0,,63.4077865358715,10.4021118685987,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.401724684488272 63.40779840951794,10.401781082038786 63.40769372797731,10.402504704878687 63.40777855741069,10.402451619295153 63.40787709610306,10.401724684488272 63.40779840951794",['Kjølemaskin'],BG5,,,,,,,,0.0,,,,,,,0.0,0.0,,2.5958442735,15609.8325585105,,18.662896689300002,44358.5672436699,,0.0,0.0,18.82,95475.98,,18.819613278,95474.20147374962,,,,,,0.0,0.0,,,,16.1673309126,28748.7346851594,[7.5  7.4  7.38 ... 9.32 8.6  8.1 ],18.82,95475.98
36,,2.0,,312.0,561.6,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",7.0,,63.407896550427,10.4028593831823,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.402572810164855 63.40789342934197,10.40267875915523 63.40779677571156,10.403145955596855 63.407899671286295,10.403040007807805 63.40799632525873,10.402572810164855 63.40789342934197",['Kjølemaskin'],BG5,373.2954746328601,,,,,,,0.0,,,,,,,0.0,0.0,,1.8618469272,11196.0178350696,,13.38580176336,31815.79995408048,,0.0,0.0,11.97,27908.489999999998,,13.4982053856,68478.04795358593,,,,,,0.0,0.0,,35.475956256,40567.885705726076,11.59587872352,20619.78211901088,[5.38 5.31 5.29 ... 6.68 6.17 5.81],11.97,27908.489999999998
37,,4.0,,432.0,1555.2,2030.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Solceller', 'Kjølemaskin']",13.0,,63.4059629949626,10.4010705979523,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.400740597370426 63.405928376729584,10.400795288995763 63.40605160070981,10.401400599752776 63.40599761299166,10.401345905638774 63.40587438924831,10.400740597370426 63.405928376729584",['Kjølemaskin'],BG4,389.04356836781085,,,,,,,0.0,,,,35.53363862068966,10866.525616551724,35.53363862068966,0.0,0.0,10866.525616551724,6.299441331840001,30975.79300606656,,34.25918991552,121888.46191242816,,0.0,0.0,12.6,16075.759999999998,,12.60016554816,62292.03538207681,,,,,,0.0,0.0,,38.56423824,46218.37592209593,28.81453658112,90912.66890636159,[ 6.48  5.04  4.53 ... 12.04 10.54  8.01],12.6,16075.759999999998
38,,5.0,28.215,627.0,2821.5,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4093355124557,10.4025701809717,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.4026263429283 63.40952374890722,10.4028240338198 63.409183458038285,10.402514021096524 63.40914727558302,10.402316326769784 63.40948756603326,10.4026263429283 63.40952374890722",['Kjølemaskin'],BG5,,,,,,,,0.0,,,,,,,0.0,0.0,,9.35399057175,56249.224219460244,,67.25078289765,159843.80265391394,,0.0,0.0,67.82,344040.76,,67.815503019,344036.34668989084,,,,,,0.0,0.0,,,,58.2581407023,103594.5784344537,[27.01 26.66 26.58 ... 33.57 30.99 29.21],67.82,344040.76
39,,5.0,28.665,637.0,2866.5,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Solceller', 'Kjølemaskin']",16.0,,63.4089453736187,10.4027929629598,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.402530313920199 63.40909759326743,10.402756497977506 63.4087476375519,10.402964575089767 63.40877465603492,10.403038045996327 63.40882804704344,10.402838012215238 63.409137547306564,10.402530313920199 63.40909759326743",['Kjølemaskin'],BG5,762.1449273754229,,,,,,,0.0,,,,,,,0.0,0.0,,9.50317702425,57146.341033167744,,68.32336316715,162393.14559895248,,0.0,0.0,62.11,266698.89,,68.897089989,349523.3697630948,,,,,,0.0,0.0,,72.430077356,82826.09998252409,59.1872976513,105246.8045657847,[27.44 27.09 27.01 ... 34.1  31.49 29.67],62.11,266698.89
40,,2.0,,168.0,302.4,2030.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",7.0,,63.4052285476418,10.3948632138813,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.394773520504726 63.40530085922536,10.39500890681832 63.40527934178915,10.394952906739064 63.405156236020865,10.394717521390216 63.40517775336285,10.394773520504726 63.40530085922536",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,6.909318620689655,2112.935536551724,6.909318620689655,0.0,0.0,2112.935536551724,1.22489137008,6023.070862290719,,6.661509150239999,23700.534260749922,,0.0,0.0,2.45,12111.869999999999,,2.45003218992,12112.3402131816,,,,,,0.0,0.0,,,,5.602826557439999,17677.4633984592,[1.26 0.98 0.88 ... 2.34 2.05 1.56],2.45,12111.869999999999
41,,4.0,15.696,436.0,1569.6,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4089124885233,10.401555890525,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.401280484316482 63.40900336538851,10.401524578237794 63.409065131942235,10.40183129633178 63.40882161113216,10.401587203833557 63.40875984509669,10.401280484316482 63.40900336538851",['Kjølemaskin'],BG5,,,,,,,,0.0,,,,,,,0.0,0.0,,5.2036234632,31291.4344621176,,37.41159980016,88921.08192294286,,0.0,0.0,37.73,191385.38,,37.7257535136,191387.3647933555,,,,,,0.0,0.0,,,,32.408994381119996,57629.64746082527,[15.03 14.83 14.79 ... 18.67 17.24 16.25],37.73,191385.38
42,,4.0,19.188,533.0,1918.8,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4086425974609,10.4010267013778,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.400680023733623 63.40873756563764,10.400625327345837 63.40861434166996,10.401373377464411 63.408547629344426,10.401428076928092 63.40867085301935,10.400680023733623 63.40873756563764",['Kjølemaskin'],BG5,,,,,,,,0.0,,,,,,,0.0,0.0,,6.3613103346,38253.0609364878,,45.73482269148,108703.98317644164,,0.0,0.0,46.12,233962.28999999998,,46.1188684008,233966.66384141857,,,,,,0.0,0.0,,,,39.61925230536,70450.92223995383,[18.37 18.13 18.08 ... 22.83 21.08 19.86],46.12,233962.28999999998
43,,5.0,52.155,1159.0,5215.5,2035.0,Veldig energieffektiv,Andre,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",16.0,,63.4089433624989,10.4007603893361,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.401337559533202 63.40921361430866,10.400394885991311 63.40896846540953,10.40025369328349 63.408650369300176,10.400518927672719 63.408625115533034,10.400648006056697 63.408894845534626,10.401475362976104 63.409104206272744,10.401337559533202 63.40921361430866",['Kjølemaskin'],BG5,,,,,,,,0.0,,,,,,,0.0,0.0,,17.290709844749998,103975.83870869924,,124.31205323505,295468.8473299621,,0.0,0.0,125.36,635953.98,,125.355929823,635945.9741843436,,,,,,0.0,0.0,,,,107.6892903891,191493.0086212629,[49.93 49.28 49.13 ... 62.05 57.29 53.99],125.36,635953.98
44,,4.0,20.088,558.0,2008.8,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4086303005493,10.4017947813734,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.40187900358201 63.40877918834001,10.40212067485588 63.40858450815698,10.401770956033012 63.40851221259411,10.401517308949094 63.4085347928164,10.401589457128367 63.4087071513808,10.40187900358201 63.40877918834001",['Kjølemaskin'],BG5,667.6245988626152,,,,,,,0.0,,,,,,,0.0,0.0,,6.6596832396,40047.294563902804,,47.87998323048,113802.66906651865,,0.0,0.0,43.29,172385.54,,48.2820423408,244940.70998782653,,,,,,0.0,0.0,,63.447383304000006,72554.10328139471,41.47756620336,73755.37450261584,[19.23 18.98 18.92 ... 23.9  22.07 20.79],43.29,172385.54
45,,5.0,,562.0,2529.0,2028.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4035470591544,10.4007954633218,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.400886609487632 63.403360856051,10.400465664167902 63.403667396240664,10.40070431847617 63.403733262202806,10.401125262196965 63.40342672131683,10.400886609487632 63.403360856051",['Kjølemaskin'],BG3,,,,,,,,0.0,,,,57.78328965517242,17670.681124137933,57.78328965517242,0.0,0.0,17670.681124137933,10.2438831843,50371.515247133706,,55.7108354529,198209.8252163907,,0.0,0.0,20.49,101300.48999999999,,20.4898525407,101296.65475904848,,,,,,0.0,0.0,,,,46.85697210239999,147838.309969257,[10.53  8.2   7.37 ... 19.58 17.14 13.02],20.49,101300.48999999999
46,,,,1757.0,,2028.0,Veldig energieffektiv,Hus,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",,,63.4034094605725,10.4003020625802,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.400886609487632 63.403360856051,10.400187273542507 63.40316484400865,10.400027678681855 63.403267212413986,10.400040113138576 63.403251202402195,10.399974139343366 63.40323272907582,10.39985698156751 63.403289709876795,10.399861221101524 63.403315071491114,10.399826501785842 63.40334629033618,10.399818560854142 63.403360012216275,10.39982053360196 63.40336762281139,10.399833127434656 63.40337952778801,10.39985469553157 63.403386587372005,10.39974951049812 63.40346328858224,10.400465664167902 63.403667396240664,10.400886609487632 63.403360856051",['Kjølemaskin'],BG3,,,,,,,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,,,,,0.0,,,,,0.0,[nan nan nan ... nan nan nan],,0.0
47,,,,736.0,3312.0,2028.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4031600549512,10.4009845474377,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.40074551691685 63.40294062980695,10.400533778140138 63.403022970859844,10.401223576884686 63.403379480172184,10.401435316287003 63.403297138099695,10.40074551691685 63.40294062980695",['Kjølemaskin'],BG3,662.8149683303444,,,,,,,0.0,,,,75.67348965517242,23141.67492413793,75.67348965517242,0.0,0.0,23141.67492413793,13.4154769104,65966.9665869936,,72.95938593119999,259577.2799986896,,0.0,0.0,26.83,53916.89,,26.833685889599998,132658.964239608,,,,,,0.0,0.0,,65.70203552000001,78742.41823764492,61.3642908672,193610.31341169603,[13.79 10.74  9.65 ... 25.65 22.44 17.05],26.83,53916.89
48,,,,770.0,4158.0,2028.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",19.0,,63.4029748733209,10.4001500469602,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.40058184879354 63.40285268992469,10.399962987515423 63.403187877265026,10.399718245330954 63.40309705578266,10.40033710753422 63.402761869495805,10.40058184879354 63.40285268992469",['Kjølemaskin'],BG3,693.4341380629962,,,,,,,0.0,,,,95.00313103448276,29052.863627586208,95.00313103448276,0.0,0.0,29052.863627586208,16.8422563386,82817.2243564974,,91.5957508158,325882.3460853114,,0.0,0.0,33.69,84163.57999999999,,33.6879426114,166544.67793124702,,,,,,0.0,0.0,,68.7371839,82379.97560188395,77.0388651648,243065.12172881397,[17.32 13.48 12.12 ... 32.2  28.17 21.4 ],33.69,84163.57999999999
49,,,,838.0,4525.2,2028.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",19.0,,63.4043210994972,10.3999881516374,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.400595054627479 63.40436693967744,10.399398832010093 63.40440065096777,10.399381251254196 63.40427525914599,10.400577468673381 63.404241548015015,10.400595054627479 63.40436693967744",['Kjølemaskin'],BG3,754.6724775282997,,,,,,,0.0,,,,103.39301793103448,31618.571064827585,103.39301793103448,0.0,0.0,31618.571064827585,18.32962443084,90130.95326070755,,99.68472621251999,354661.56625907915,,0.0,0.0,36.66,91595.29000000001,,36.66298169916,181252.5196186818,,,,,,0.0,0.0,,74.80748066000001,89655.09033036201,83.84229741312,264530.6129983716,[18.84 14.67 13.19 ... 35.04 30.66 23.29],36.66,91595.29000000001
50,,,,630.0,2268.0,2028.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4040438755697,10.4004586687447,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.400577468673381 63.404241548015015,10.400622232362508 63.403845408214934,10.400342336616314 63.40383905151439,10.400297569074521 63.40423519123663,10.400295935778534 63.40424948292553,10.400577468673381 63.404241548015015",['Kjølemaskin'],BG3,567.3552038697243,,,,,,,0.0,,,,51.81988965517242,15847.01652413793,51.81988965517242,0.0,0.0,15847.01652413793,9.1866852756,45173.0314671804,,49.961318626799994,177754.00695562438,,0.0,0.0,18.38,23439.410000000003,,18.3752414244,90842.551598862,,,,,,0.0,0.0,,56.2395141,67401.79821972325,42.0211991808,132580.975488444,[ 9.44  7.35  6.61 ... 17.56 15.37 11.67],18.38,23439.410000000003
51,,,,423.0,1522.8,2028.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4039881387771,10.3994774826344,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S1,"10.399381251254196 63.40427525914599,10.39933388973346 63.40420595964987,10.399417472310411 63.403810774787665,10.399691404029186 63.403815365807475,10.399381251254196 63.40427525914599",['Kjølemaskin'],BG3,380.93849402681485,,,,,,,0.0,,,,34.79335448275862,10640.139666206896,34.79335448275862,0.0,0.0,10640.139666206896,6.1682029707599995,30330.463985106835,,33.54545679228,119349.11895591923,,0.0,0.0,12.34,15741.369999999999,,12.33766209924,60994.28464495019,,,,,,0.0,0.0,,37.76081661,45255.49309038561,28.214233735679997,89018.6549708124,[ 6.34  4.94  4.44 ... 11.79 10.32  7.84],12.34,15741.369999999999
